"Use Canonical Link Meta Tag For Products","Utiliser un lien canonique de meta tag pour les produits"
"Use Categories Path for Product URLs","Utiliser le Chemin des catégories pour l’URL des produits"
"Use Config Settings","Utiliser les paramètres de la configuration"
"Use Content-Disposition","Utiliser la disposition de contenu"
"Use Custom Admin Path","Utiliser le chemin d’accès au back office personnalisé"
"Use Custom Admin URL","Utiliser une URL Admin personnalisée"
"Use Default","Utiliser la valeur par défaut"
"Use Default Value","Utiliser la valeur par défaut"
"Use Default Variable Values","Utiliser les valeurs par défaut"
"Use Deferred Stock Update","Utiliser la mise à jour différée du stock"
"Use FTP Connection","Utiliser une connexion FTP"
"Use Flat Catalog Category","Utiliser le catalogue à plat pour les catégories"
"Use Flat Catalog Product","Utiliser le catalogue à plat pour les produits"
"Use HTTP Only","Utiliser Uniquement HTTP"
"Use HTTPS to Get Feed","Utiliser HTTPS pour Récupérer le Flux"
"Use In Layered Navigation","Utiliser dans la navigation par filtres"
"Use In Search Results Layered Navigation","Utiliser dans la navigation par filtres des résultats de recherche"
"Use JavaScript Calendar","Utiliser le calendrier JavaScript"
"Use Order Status As Default","Utiliser ce statut comme valeur par défaut"
"Use Parent Category Settings","Utiliser les réglages de la catégorie parente"
"Use Product Image for Swatch if Possible","Utilisez l’image du produit pour l’échantillon si possible"
"Use Proxy","Utiliser un proxy"
"Use SID on Frontend","Utiliser un SID dans le front office"
"Use SID on Storefront","Utiliser SID sur le front office"
"Use Secure URLs in Admin","Utiliser des URLs sécurisées dans l’Administration"
"Use Secure URLs in Frontend","Utiliser des URLs sécurisées pour le frontend"
"Use Secure URLs on Storefront","Utiliser des URLs sécurisées sur le front office"
"Use Separate Process","Utiliser des processus séparés"
"Use Standard","Utiliser le standard"
"Use Static URLs for Media Content in WYSIWYG for Catalog","Utiliser les URLs statiques pour le contenu média dans l’éditeur WYSIWYG pour le catalogue"
"Use To Create Configurable Product","Utiliser pour créer un produit configurable"
"Use Vault","Utiliser Vault"
"Use Web Server Rewrites","Utiliser les réécritures du serveur web"
"Use Website","Valeur du site web"
"Use as my default billing address","Utiliser comme adresse de facturation par défaut"
"Use as my default shipping address","Utiliser comme adresse de livraison par défaut"
"Use colon to specify port. For example: ""test.example.com:5224"".","Employez les deux points pour spécifier le port. Par exemple : ""test.example.com:5224""."
"Use config","Utiliser la config"
"Used Currently For","Utilisé actuellement pour"
"Used as Default For","Utilisé par défaut pour"
"Use deferred Stock update","Utiliser la mise à jour différée du stock"
"Used for Sorting in Product Listing","Utiliser pour le tri des listes produits"
"Used for direct fraud tool integration. Make sure you also contact <a href=""mailto:accounts@braintreepayments.com"">accounts@braintreepayments.com</a> to setup your Kount account.","Utilisé pour l’intégration de l’outil de détection de fraude. Assurez-vous également de contacter <a href=""mailto:accounts@braintreepayments.com"">accounts@braintreepayments.com</a> pour configurer votre compte Kount."
"Use digits only for the zip code.","Utilisez uniquement des chiffres pour le code postal."
"Used in Product Listing","Utiliser dans les listes de produits"
"Use for Promo Rule Conditions","Utiliser pour les conditions de règles de promotion"
"Use gift registry shipping address","Utiliser l’adresse de la liste cadeaux"
"Use in Advanced Search","Utiliser dans la recherche avancée"
"Use in Filter Options","Utiliser dans les options de filtrage"
"Use in Layered Navigation","Utiliser dans la navigation par filtres"
"Use in Quick Search","Utiliser dans la recherche rapide"
"Use in Search","Utilisez dans la recherche"
"Use in Search Results Layered Navigation","Utiliser dans la navigation par filtres des résultats de recherche"
"Use only standard alphanumeric, dashes and underscores.","Utilisez uniquement des lettres, tirets ou underscores."
"Use origin weight (few requests)","Utiliser le poids d’origine (peu de requêtes)"
User,Utilisateur
"User-Agent Exceptions","Exceptions User-Agent"
"User-initiated Currency Conversion","L’utilisateur de conversion de devises lancé"
"User Agent Rules","Règles user agent"
"User Content","Contenus des Utilisateurs"
"User Defined","Défini par l’utilisateur"
"User Description","Description utilisateur"
"User Email","Email Utilisateur"
"User ID","ID Utilisateur"
"User Info","Info Utilisateur"
"User Information","Information Utilisateur"
"User Name","Nom d’utilisateur"
"User Name:","Nom d’utilisateur :"
"User Name is a required field.","Le nom de l’utilisateur est requis."
"User Notification Template","Notification gabarit utilisateur"
"User Password","Mot de passe utilisateur"
"User Role","Rôle de l’utilisateur"
"User Roles","Rôles utilisateurs"
"User Roles Information","Informations sur les Rôles de l’Utilisateur"
Username,"Nom d’utilisateur"
Users,Utilisateurs
Uses,Utilisations
"Uses per Coupon","Nombre d’utilisations par coupon"
"Uses per Customer","Nombre d’utilisations par client"
"Uses store frontend name by default.","Utiliser le nom de la boutique par défaut."
"Use system value","Utiliser les valeurs système"
"Use this key to retrieve collected js errors","Utilisez cette clé pour retrouver les erreurs js collectées"
"Use {{name}} and {{description}} as Product Name and Product Description placeholders","Utilisez {{name}} et {{description}} comme variables de nom du produit et Description du produit"
"Use {{name}} as Product Name or {{sku}} as Product SKU placeholders","Utiliser {{name}} comme nom de produit ou {{sku}} comme variables de produit"
"Use {{name}} as Product Name placeholder","Utilisez {{name}} comme variables de nom du produit"
"VAT Number","Numéro de TVA"
"VAT Number is Invalid","Le numéro de TVA est invalide"
"VAT Number is Valid","Le numéro de TVA est valide"
"VAT Number is valid.","Le numéro de TVA est valide."
"VAT Request Date","Date de demande de TVA"
"VAT Request Identifier","Identifiant de demande de TVA"
"VAT number","Numéro de TVA"
"Validate Each Address Separately in Multi-address Checkout","Valider séparément les adresses lors de commandes multi-adresses"
"Validate HTTP_USER_AGENT","Valider HTTP_USER_AGENT"
"Validate HTTP_VIA","Valider HTTP_VIA"
"Validate HTTP_X_FORWARDED_FOR","Valider HTTP_X_FORWARDED_FOR"
"Validate REMOTE_ADDR","Valider REMOTE_ADDR"
"Validate VAT Number","Valider le numéro de TVA"
"Validate on Each Transaction","Valider à chaque transaction"
"Validation Error Group","Groupe d’erreur de validation"
"Validation Results","Résultat de validation"
"Validation failed. Required options were not filled or the file was not uploaded.","Échec de validation. Les options requises ne sont pas remplies ou bien le fichier n’a pas été chargé."
"Validation finished successfully","Succès lors de la validation"
"Validation has failed.","Échec de la validation."
"Validation is failed.","Échec de la validation."
"Validator Exception","Exception du Validateur"
"Validator for field %1 does not exist.","Le validateur pour le champ %1 n’existe pas."
"Valid values range from 0.0 to 1.0.","Les valeurs valides sont comprises entre 0.0 et 1.0."
Value,Valeur
"Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'maximum characters' de l’attribut 'custom_options' contient une valeur incorrecte"
"Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'price' de l’attribut 'custom_options' contient une valeur incorrecte"
"Value for 'price' sub attribute in 'store' attribute contains incorrect value","La valeur du sous-attribut 'price' de l’attribut 'store' contient une valeur incorrecte"
"Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'sort order' de l’attribut 'custom_options' contient une valeur incorrecte"
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'","La valeur du sous-attribut 'type' de l’attribut 'custom_options' contient une valeur incorrecte. Les valeurs acceptées sont : 'dropdown’ et 'checkbox'"
"Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'value price' de l’attribut 'custom_options' contient une valeur incorrecte"
"Value for \'maximum characters\' sub attribute in \'custom_options\' attribute contains incorrect value","La valeur du sous-attribut \'maximum characters\' de l’attribut \'custom_options\' contient une valeur incorrecte"
"Value for \'price\' sub attribute in \'custom_options\' attribute contains incorrect value","La valeur du sous-attribut \'price\' de l’attribut \'custom_options\' contient une valeur incorrecte"
"Value for \'price\' sub attribute in \'store\' attribute contains incorrect value","La valeur du sous-attribut \'price\' de l’attribut \'store\' contient une valeur incorrecte"
"Value for \'sort order\' sub attribute in \'custom_options\' attribute contains incorrect value","La valeur du sous-attribut \'sort order\' de l’attribut \'custom_options\' contient une valeur incorrecte"
"Value for \'type\' sub attribute in \'custom_options\' attribute contains incorrect value, acceptable values are: \'dropdown\', \'checkbox\'","La valeur du sous-attribut \'type\' de l’attribut \'custom_options\' contient une valeur incorrecte. Les valeurs acceptées sont : \'dropdown’ et \'checkbox\'""
Value for \'value price\' sub attribute in \'custom_options\' attribute contains incorrect value"""
"Value for \'value price\' sub attribute in \'custom_options\' attribute contains incorrect value","La valeur du sous-attribut \’value price\’ de l\’attribut \’custom_options\’ contient une valeur incorrecte"
"Value index is not specified for an option.","L’index de la valeur n’est pas spécifié pour une option."
"Value must be a URL or one of placeholders: %1","La valeur doit être une URL ou un des variables : %1"
Values,Valeurs
"Values Required","Valeurs requises"
"Values less than 60 are ignored.","Les valeurs inférieures à 60 sont ignorées."
"Values of following attributes are invalid: %1","Les valeurs suivantes d’attributs sont invalides : %1"
Varchar,Varchar
Variable,Variable
"Variable Code","Code de la variable"
"Variable Code must be unique.","Le code de variable doit être unique."
"Variable HTML Value","Valeur HTML de la variable"
"Variable ID","Identifiant de la variable"
"Variable Name","Nom de la variable"
"Variable Plain Value","Valeur texte de la variable"
"Variation Label","Libellé Variation"
Variations,Variations
"Various XML configurations that were collected across modules and merged","Plusieurs configurations XML ont été récupérées dans les modules et ont été fusionnées."
"Various XML configurations that were collected across modules and merged.","Plusieurs configurations XML ont été récupérées dans les modules et ont été fusionnées."
"Varnish Cache (Recommended)","Cache Varnish (recommandé)"
"Varnish Caching","Cache Varnish"
"Varnish Configuration","Configuration de Varnish"
"Vault Title","Titre Vault"
"Vault enabled","Vault activé"
"Vault is disabled.","Coffre-fort désactivé."
Vendor,Vendeur
"Venmo sdk payment method code card type is not accepted","Méthode de paiement Venmo sdk : code type carte non accepté"
"Verification not supported on this merchant account","Vérification non supportée pour ce compte marchand"
"Verifier is invalid","Vérificateur invalide"
"Verifier is not the correct length","Le vérificateur n’a pas la bonne longueur"
"Verify for Applicable Countries","Vérifier pour les pays applicables"
"Verify for Specific Countries","Vérifier pour les pays spécifiques"
"Very Strong","Très élevé"
"Video Error","Erreur Vidéo"
"Video cant be shown due to the following reason: ","La vidéo ne peut être affichée pour la raison suivante : "
"Video not found","Vidéo introuvable"
View,Voir
"View ""%1"" Integration","Voir ""%1"" Intégration"
View/Edit,Voir/Éditer
"View All","Tout voir"
"View All Reviews","Voir tous les commentaires"
"View Another Order","Voir une autre commande"
"View Demo","Voir la Demo"
"View Details","Voir les détails"
"View Full Size","Voir en taille réelle"
"View Memo","Voir l’avoir"
"View Memo for #%1","Voir l’avoir pour #%1"
"View Newsletter","Voir la lettre d’information"
"View Order","Voir la commande"
"View Product","Voir le produit"
"View Statistics For:","Voir les statistiques pour :"
"View Transaction","Voir la transaction"
"View Transaction Details","Voir détails de la transaction"
"View all Wish List items","Voir tous les articles de la liste d’envies"
"View and edit cart","Voir et modifier le panier"
"View as","Afficher en"
"View cart","Voir le panier"
Viewed,Vu
"Viewed Products Grid Template","Gabarit de grille de produits vus"
"Viewed Products Images Only Template","Gabarit des images des produits vus uniquement"
"Viewed Products Images and Names Template","Gabarit des images et noms des produits vus"
"Viewed Products List Template","Gabarit de liste de produits vus"
"Viewed Products Names Only Template","Gabarit des noms des produits vus uniquement"
"View past orders","Voir vos précédentes commandes"
Views,Vues
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Viméo supporté. Pour ajouter une vidéo YouTube, veuillez <a href=""%1"">renseigner une clé d’API YouTube</a>."
"Virtual PayPal Debit Card Transaction","Virtual transaction PayPal par carte de débit"
"Virtual Terminal Payment","Terminal de paiement virtuel"
Visibility,Visibilité
Visible,Visible
"Visible In","Visible dans"
"Visible On Frontend","Visible sur le site coté client"
"Visible On Storefront","Visible sur le front office"
"Visible in Advanced Search","Visible dans la recherche avancée"
"Visible on Catalog Pages on Frontend","Visible sur les pages catalogue du frontend"
"Visible on Catalog Pages on Storefront","Visible sur les pages du catalogue de la boutique"
"Visible on Frontend","Visible sur le site coté client"
"Visible on Storefront","Visible sur le front office"
"Visit Magento Marketplaces","Visitez le marketplace Magento"
Visitor,Visiteur
"Visitors Only","Visiteurs seulement"
"Visual Swatch","Visuel de l’échantillon"
"Voice Authorization Required","Autorisation requise"
"Voice Authorization is not allowed for this card type","Autorisation non disponible pour ce type de carte"
"Voice Authorizations are not supported for this processor","Paiements téléphoniques non supportés par ce service de paiement"
Void,Annulé
"Void action is not available.","L’action 'annuler' n’est pas disponible."
Voided,Annulée
"Voided authorization.","Autorisation refusée."
"Voided capture.","Capture annulée."
"Vul hier een geldige datum in.","Vul hier een geldige datum in."
WARNING:,"ATTENTION :"
WK,Semaine
"WYSIWYG Editor","Éditeur WYSIWYG"
"WYSIWYG Options","Options WYSIWYG"
Warning,Attention
Warning!,"Attention !"
"Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.","Attention ! L’activation de cette fonctionnalité n’est pas recommandée dans un environnement de production car elle présente un risque de sécurité potentiel."
"Warning! Integrations not using HTTPS are insecure and potentially expose private or personally identifiable information","Attention ! L’intégration n’utilise pas HTTPS et expose potentiellement des informations privées ou personnelles"
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Attention ! Cette action supprimera cet utilisateur des rôles assignés. Êtes-vous sûr(e) ?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Attention ! Cette action supprimera ces utilisateurs des rôles assignés. Êtes-vous sûr(e) ?"
"Warning: No message defined for %s","Attention : aucun message défini pour %s"
"Warning message","Message d’alerte"
"Warning tax configuration can result in rounding errors. ","Attention : la configuration des taxes peut entraîner des erreurs d’arrondis. "
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Avertissement lors de la configuration de remise de taxe qui pourrait entraîner différentes remises qu’un client serait susceptible d’attendre. "
Watermark,Filigrane
"Watermark Default Size","Taille par défaut du filigrane"
"Watermark File for %1","Fichier de filigrane pour %1"
"Watermark Opacity, Percent","Pourcentage d’opacité du filigrane"
"Watermark Position","Positionnement du filigrane"
"We'll ask for your payment details before you place an order.","Vous devrez renseigner vos informations de paiement avant de confirmer votre commande."
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","Nous autoriserons le montant de %1 dès que la passerelle de paiement sera approuvée."
"We'll email you a link to reset your password.","Nous allons vous envoyer par email un lien pour réinitialiser votre mot de passe."
"We'll email you an order confirmation with details and tracking info.","Nous vous enverrons par email une confirmation de commande avec des détails et des informations de suivi colis."
"We'll send your order confirmation here.","Nous vous enverrons votre confirmation de commande ici."
"We'll use the default description above if you leave this empty.","La description par défaut sera utilisée si ce champ est laissé vide."
"We'll use the default error above if you leave this empty.","Le message d’erreur par défaut sera utilisé si ce champ est laissé vide."
"We're sorry, an error has occurred while generating this email.","Désolé, une erreur s'est produite durant la génération de cet email."
"We're unable to complete this request.","Nous sommes dans l’impossibilité de finaliser cette requête."
"We're unable to send the password reset email.","Nous ne pouvons pas envoyer l’email de réinitialisation de mot de passe."
"We\'ll ask for your payment details before you place an order.","Vous devrez renseigner vos informations de paiement avant de confirmer votre commande."
"We\'ll authorize the amount of %1 as soon as the payment gateway approves it.","Nous autoriserons le montant de %1 dès que la passerelle de paiement sera approuvée."
"We\'ll email you a link to reset your password.","Nous allons vous envoyer par email un lien pour réinitialiser votre mot de passe."
"We\'ll email you an order confirmation with details and tracking info.","Nous vous enverrons par email une confirmation de commande avec des détails et des informations de suivi colis."
"We\'re unable to send the password reset email.","Nous ne pouvons pas envoyer l’email de réinitialisation de mot de passe."
"We adjusted product quantities to fit the required increments.","Nous avons ajusté les quantités de produits pour adapter les incréments nécessaires."
Weak,Faible
"We appreciate our merchants' feedback. Please <a href=""#"" data-mage-init=%1>take our survey</a> and tell us about features you'd like to see in Magento.","Nous apprécions les retours client. Veuillez <a href=""#"" data-mage-init=""%1"">donner votre opinion</a> et nous faire connaitre les fonctionnalités que vous aimeriez voir dans Magento."
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Nous nous connectons au serveur SFTP PayPal pour récupérer les nouveaux rapports. Êtes-vous sûr(e) de vouloir continuer ?"
"We are not able to ship to the selected shipping address. Please choose another address or edit the current address.","Impossible de livrer à l’adresse sélectionnée. Veuillez choisir une autre adresse ou modifier l’adresse choisie."
Web,Web
"Web-Services URL (Production)","URL du webservice (production)"
"Web-Services URL (Sandbox)","URL du webservice (bac à sable)"
"Web API Security","Sécurité API web"
"Web Section","Section web"
"Web Services Configuration","Configuration des webservices"
"Web Setup Wizard","Assistant Configuration web"
"Web Site","Site web"
"Web Site Information","Information site web"
Webservicex,Webservicex
Website,"Site web"
"Website Payments Pro (Includes Express Checkout)","Website Payments Pro (Inclus Express Checkout)"
"Website Payments Pro Hosted Solution","Solution hébergée website Payments Pro"
"Website Payments Pro Hosted Solution (Includes Express Checkout)","Website Payments Pro Hosted Solution (Inclus Express Checkout)"
"Website Payments Pro Hosted Solution and Express Checkout","Website Payments Pro Hosted Solution et Express Checkout"
"Website Payments Pro and Express Checkout","Website Payments Pro et Express Checkout"
"Website Payments Standard","PayPal Standard"
"Website Payments Standard Payment","Paiement PayPal Standard"
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Le code du site web ne peut contenir que des lettres (a-z), nombres (0-9) ou underscore (_). Le premier caractère doit être une lettre."
"Website code may only contain letters (a-z), numbers (0-9) or underscore(_), the first character must be a letter","Le code de site web ne doit contenir que des lettres (a-z), des chiffres (0-9) ou underscore (_). Le premier caractère doit être une lettre"
"Website is an invalid format.","Format site web invalide."
"Website is not specified","Site web non spécifié"
"Website is too long.","Site web trop long."
Websites,"Sites web"
"Websites must be specified.","Les sites web doivent être spécifiés."
"Website with the same code","Site web avec le même code"
"We can't add the item to Wish List right now.","Impossible d’ajouter l’article à la liste d’envies."
"We can't add the item to Wish List right now: %1.","Impossible d’ajouter l’article à la liste d’envies : %1."
"We can't add the item to the cart right now.","Impossible d’ajouter le produit au panier."
"We can't add the order status right now.","Impossible d’attribuer le statut de commande."
"We can't add the product to the cart because of an option validation issue.","Nous ne pouvons pas ajouter le produit au panier en raison d’un problème de validation de l’option."
"We can't add this item to your shopping cart right now.","Impossible d’ajouter ce produit au panier."
"We can't apply the rules.","Impossible d’appliquer les règles."
"We can't cancel the billing agreement.","Nous ne pouvons pas annuler l’entente de facturation."
"We can't complete your order because you don't have a payment method available.","Impossible de terminer la commande en raison d’une méthode de paiement invalide."
"We can't complete your order because you don't have a payment method set up.","Impossible de terminer la commande car aucune méthode de paiement n’a été sélectionnée."
"We can't configure the product.","Impossible de configurer le produit."
"We can't configure the product right now.","Impossible de configurer le produit."
"We can't connect to the FTP right now.","Nous ne pouvons pas nous connecter au FTP."
"We can't contact the PayPal gateway.","Nous ne pouvons pas communiquer avec la passerelle PayPal."
"We can't convert a rate from ""%1-%2"".","Nous ne pouvons pas convertir un taux de ""%1-%2""."
"We can't create a backup right now. Please try again later.","Nous ne pouvons pas créer une sauvegarde. Veuillez réessayer plus tard."
"We can't create a billing agreement for this order.","Impossible de créer un accord de facturation pour cette commande."
"We can't create credit memo for the order.","Impossible de créer l’avoir pour la commande."
"We can't create the Wish List right now.","Impossible de créer la liste d’envies."
"We can't create the backup right now.","Nous ne pouvons pas créer la sauvegarde."
"We can't create writeable directory ""%1"".","Impossible de créer un répertoire accessible en écriture ""%1""."
"We can't delete URL Rewrite right now.","Impossible de supprimer l’URL."
"We can't delete email template data right now. Please review log and try again.","Impossible de supprimer le gabarit d’email. Veuillez consulter le journal des erreurs et essayez à nouveau."
"We can't delete item from Wish List right now.","Impossible de supprimer cet article de la liste d’envies."
"We can't delete one or more backups.","Nous ne pouvons pas supprimer une ou plusieurs sauvegardes."
"We can't delete root directory %1 right now.","Impossible de supprimer le répertoire racine %1."
"We can't delete the address right now.","Impossible de supprimer l’adresse."
"We can't delete the attribute.","Nous ne pouvons pas supprimer l’attribut."
"We can't delete the billing agreement.","Impossible de supprimer l’entente de facturation."
"We can't delete the item from Wish List right now because of an error: %1.","Impossible de supprimer cet article de la liste d’envies en raison de l’erreur suivante : %1."
"We can't delete the item from the Wish List right now.","Impossible de supprimer le produit de la liste d’envies."
"We can't delete the rule right now. Please review the log and try again.","Impossible de supprimer la règle. Veuillez consulter le journal des erreurs et essayez à nouveau."
"We can't delete this rate because of an incorrect rate ID.","Impossible de supprimer ce taux car son ID est incorrect."
"We can't delete this rule right now. Please review the log and try again.","Impossible de supprimer la règle. Veuillez consulter le journal des erreurs et essayer à nouveau."
"We can't delete this set right now.","Impossible de supprimer ce groupe actuellement."
"We can't delete this tax class right now.","Impossible de supprimer la classe de taxe."
"We can't delete this tax rate right now.","Impossible de supprimer ce taux de taxe."
"We can't delete this template right now.","Impossible de supprimer le gabarit."
"We can't delete tracking number.","Impossible de supprimer le numéro de suivi."
"We can't determine the attribute filter type.","Nous ne pouvons pas déterminer le type de filtre d’attribut."
"We can't fetch reports from ""%1@%2.""","Nous ne pouvons récupérer les rapports de ""%1@%2."""
"We can't filter an attribute with no attribute options.","Nous ne pouvons pas filtrer un attribut sans options d’attributs."
"We can't find a block to delete.","Nous ne trouvons pas le bloc à supprimer."
"We can't find a customer to revoke.","Impossible de trouver un client à révoquer."
"We can't find a customer who matches this email and website code.","Aucun client trouvé avec cette combinaison email et site web."
"We can't find an attribute to delete.","Nous ne trouvons pas l’attribut à supprimer."
"We can't find an email template to delete.","Impossible de trouver le gabarit d’email à supprimer."
"We can't find any items matching these search criteria.","Nous ne pouvons pas trouver tous les éléments correspondant à ces critères de recherche."
"We can't find a page to delete.","Impossible de trouver la page à supprimer."
"We can't find a rule to delete.","Impossible de trouver la règle à supprimer."
"We can't find a search term to delete.","Impossible de trouver le terme à supprimer."
"We can't find a sitemap to delete.","Impossible de trouver le plan de site à supprimer."
"We can't find a sitemap to generate.","Impossible de trouver le plan de site à générer."
"We can't find a synonym group to delete.","Impossible de trouver le groupe de synonymes à supprimer."
"We can't find a user to delete.","Impossible de trouver l’utilisateur à supprimer."
"We can't find a user to revoke.","Impossible de trouver l’utilisateur à révoquer."
"We can't find file.","Impossible de trouver le fichier."
"We can't find products matching the selection.","Impossible de trouver des produits correspondants à votre sélection."
"We can't find records for this period.","Aucun enregistrement trouvé pour cette période."
"We can't find that customer address.","Adresse client introuvable."
"We can't find that email and website combination.","Impossible de trouver la combinaison email et site web."
"We can't find the backup file.","Nous ne pouvons pas trouver le fichier de sauvegarde."
"We can't find the image file.","Impossible de trouver le fichier image."
"We can't find the link you requested.","Impossible de trouver le lien demandé."
"We can't find the product.","Impossible de trouver le produit."
"We can't find the quote item.","Impossible de trouver l'article."
"We can't find the role for the user you wanted.","Rôle de l’utilisateur introuvable."
"We can't find this order status.","Impossible de trouver ce statut de commande."
"We can't find this wish list.","Impossible de trouver cette liste d’envies."
"We can't generate the sitemap right now.","Impossible de générer le plan de site."
"We can't get the order instance right now.","Impossible de récupérer l’instance de la commande."
"We can't get the product ID.","Impossible d’obtenir l’ID produit."
"We can't identify this file format.","Nous ne pouvons pas identifier ce format de fichier."
"We can't initialize Express Checkout.","Impossible d’initialiser Express Checkout."
"We can't initialize Express Checkout review.","Nous ne pouvons pas initialiser l’examen d’Express Checkout."
"We can't initialize checkout.","Nous ne pouvons pas initialiser la vérification."
"We can't initialize checkout review.","Nous ne pouvons pas initialiser l’examen de vérification."
"We can't initialize shipment for adding tracking number.","Impossible d’initialiser l’expédition pour l’ajout d’un numéro de suivi."
"We can't initialize shipment for delete tracking number.","Impossible d’initialiser l’expédition pour supprimer le numéro de suivi."
"We can't initialize the import model.","Impossible d’initialiser le modèle d’importation."
"We can't issue a refund transaction because there is no capture transaction.","Nous ne pouvons pas émettre une transaction de remboursement parce qu’il n’y a pas de transaction de capture."
"We can't load the Wish List item right now.","Impossible de charger le produit de la liste d’envies."
"We can't load the wish list item.","Impossible de charger le produit de la liste d’envies."
"We can't load track with retrieving identifier right now.","Impossible de charger le suivi avec l’identifiant."
"We can't move the category because the parent category name matches the child category name.","Nous ne pouvons pas déplacer la catégorie parce que le nom de la catégorie parente correspond au nom de catégorie enfant."
"We can't move the item to the wish list.","Impossible de déplacer ce produit dans la liste d’envies."
"We can't perform this category move operation because the parent category matches the child category.","Impossible de déplacer cette catégorie car la catégorie parente correspond à la catégorie enfant."
"We can't place the order.","Passage de commande impossible."
"We can't post your review right now.","Impossible de soumettre votre avis."
"We can't process Express Checkout approval.","Nous ne pouvons pas traiter l’approbation Express Checkout."
"We can't process your order right now. Please try again later.","Nous ne pouvons pas traiter votre commande. Veuillez réessayer plus tard."
"We can't process your request right now. Sorry, that's all we know.","Une erreur s'est produite. Merci de réessayer."
"We can't provide the upload settings right now.","Impossible de transmettre les paramètres d’upload."
"We can't rebuild the index for an undefined product.","Nous ne pouvons pas reconstruire l’index d’un produit non défini."
"We can't refresh lifetime statistics.","Nous n’avons pas pu rafraîchir les statistiques depuis le début."
"We can't refresh recent statistics.","Impossible de rafraîchir les statistiques récentes."
"We can't remove the item.","Impossible de supprimer l’élément."
"We can't retrieve a rate from %1 for %2.","Impossible de trouver le taux %1 pour %2."
"We can't retrieve a rate from %1.","Impossible de récurérer le taux pour %1."
"We can't retrieve the product ID.","Impossible de retrouver l’ID du produit."
"We can't save custom-defined options for bundles with dynamic pricing.","Nous ne pouvons pas sauvegarder les options personnalisées, pour les produits groupés avec une tarification dynamique."
"We can't save the Cron expression.","Impossible de sauvegarder l’expression du CRON."
"We can't save the address.","Nous ne pouvons pas sauvegarder l’adresse."
"We can't save the address:\n%1","Impossible de sauvegarder l’adresse : n%1"
"We can't save the credit memo right now.","Impossible de sauvegarder l’avoir."
"We can't save the cron expression.","Impossible de sauvegarder l’expression du CRON."
"We can't save the customer.","Nous ne pouvons pas sauvegarder le client."
"We can't save the invoice.","Impossible de sauvegarder la facture."
"We can't save the invoice right now.","Impossible de sauvegarder la facture."
"We can't save the shipment right now.","Impossible de sauvegarder l’expédition."
"We can't save this rate right now.","Impossible de sauvegarder le taux."
"We can't save this tax class right now.","Impossible de sauvegarder la classe de taxe."
"We can't save this tax rule right now.","Impossible de sauvegarder la règle de taxe."
"We can't send the email order right now.","Impossible d’envoyer l’email de la commande."
"We can't send the invoice email.","Impossible d’envoyer l’email de la facture."
"We can't send the invoice email right now.","Impossible d’envoyer l’email de la facture."
"We can't send the shipment.","Impossible d’envoyer l’expédition."
"We can't send the shipment right now.","Impossible d’envoyer l’email de l’expédition."
"We can't set up a URL rewrite because the category your chose is not associated with a website.","Impossible de définir la réécriture d’URL car la catégorie choisie n’est associée à aucun site web."
"We can't set up a URL rewrite because the product you chose is not associated with a website.","Impossible d’ajouter une réécriture d’URL car le produit sélectionné n’est associé à aucun site web."
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","Nous ne pouvons pas partager les comptes clients globalement lorsque les comptes partagent les adresses email identiques sur plus d’un site web."
"We can't specify a product.","Impossible de spécifier le produit."
"We can't specify a wish list.","Impossible de spécifier une liste d’envies."
"We can't specify a wish list item.","Impossible de spécifier un produit de la liste d’envies."
"We can't start Express Checkout.","Impossible de démarrer Express Checkout."
"We can't start the billing agreement wizard.","Nous ne pouvons pas lancer l’assistant d’entente de facturation."
"We can't update shipping method.","Nous ne pouvons pas mettre à jour la méthode d’expédition."
"We can't update the Wish List right now.","Impossible de mettre à jour la liste d’envies."
"We can't update the alert subscription right now.","Impossible de mettre à jour l’inscription à l’alerte."
"We can't update the attribute.","Nous ne pouvons pas mettre à jour l’attribut."
"We can't update the item's quantity right now.","Impossible de mettre à jour la quantité de l’article."
"We can't update the item right now.","Nous ne pouvons pas mettre à jour le produit."
"We can't update the order address right now.","Impossible de mettre à jour l’adresse de la commande."
"We can't update the payment right now.","Impossible de mettre à jour le paiement."
"We can't update the shopping cart.","Nous ne pouvons pas mettre à jour le panier."
